plate_id,route,part_type,has_bevel,timestamp,station,action,duration
9,N2_SMALL_BEVEL,SMALL_PART,True,152.93947975474313,AGV_装筐_to_缓存区,finish,1.6666666666666667
9,N2_SMALL_BEVEL,SMALL_PART,True,152.93947975474313,缓存区,enter,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,152.93947975474313,缓存区,leave,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,152.93947975474313,AGV_缓存区_to_小部材区,start,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,154.6061464214098,AGV_缓存区_to_小部材区,finish,1.6666666666666667
9,N2_SMALL_BEVEL,SMALL_PART,True,154.6061464214098,小部材放置区,enter,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,154.6061464214098,小部材放置区,leave,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,140.94083903737555,N5切割机,start,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,151.7061844323889,N5切割机,finish,10.765345395013348
10,N5_LARGE_BEVEL,LARGE_PART,True,151.7061844323889,N5分拣,start,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,153.7061844323889,N5分拣,finish,2.0
10,N5_LARGE_BEVEL,LARGE_PART,True,153.7061844323889,胎架上打磨,start,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,154.9462583868237,胎架上打磨,finish,1.240073954434793
10,N5_LARGE_BEVEL,LARGE_PART,True,154.9462583868237,Crane_胎架_to_人工坡口,start,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,157.9462583868237,Crane_胎架_to_人工坡口,finish,3.0
10,N5_LARGE_BEVEL,LARGE_PART,True,157.9462583868237,大部材人工坡口加工区,start,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,158.15468291723198,大部材人工坡口加工区,finish,0.2084245304082712
10,N5_LARGE_BEVEL,LARGE_PART,True,158.15468291723198,Crane_人工坡口_to_成品区,start,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,161.15468291723198,Crane_人工坡口_to_成品区,finish,3.0
10,N5_LARGE_BEVEL,LARGE_PART,True,161.15468291723198,大部材成品放置区,enter,0.0
10,N5_LARGE_BEVEL,LARGE_PART,True,161.15468291723198,大部材成品放置区,leave,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,180.29421428506416,N5切割机,start,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,197.70735446310746,N5切割机,finish,17.413140178043296
11,N5_LARGE_BEVEL,LARGE_PART,True,197.70735446310746,N5分拣,start,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,199.70735446310746,N5分拣,finish,2.0
11,N5_LARGE_BEVEL,LARGE_PART,True,199.70735446310746,胎架上打磨,start,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,200.3596043387274,胎架上打磨,finish,0.6522498756199219
11,N5_LARGE_BEVEL,LARGE_PART,True,200.3596043387274,Crane_胎架_to_人工坡口,start,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,203.3596043387274,Crane_胎架_to_人工坡口,finish,3.0
11,N5_LARGE_BEVEL,LARGE_PART,True,203.3596043387274,大部材人工坡口加工区,start,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,206.06863079458714,大部材人工坡口加工区,finish,2.709026455859731
11,N5_LARGE_BEVEL,LARGE_PART,True,206.06863079458714,Crane_人工坡口_to_成品区,start,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,209.06863079458714,Crane_人工坡口_to_成品区,finish,3.0
11,N5_LARGE_BEVEL,LARGE_PART,True,209.06863079458714,大部材成品放置区,enter,0.0
11,N5_LARGE_BEVEL,LARGE_PART,True,209.06863079458714,大部材成品放置区,leave,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,197.70735446310746,N5切割机,start,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,211.9902135987735,N5切割机,finish,14.282859135666017
12,N5_LARGE_BEVEL,LARGE_PART,True,211.9902135987735,N5分拣,start,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,213.9902135987735,N5分拣,finish,2.0
12,N5_LARGE_BEVEL,LARGE_PART,True,213.9902135987735,胎架上打磨,start,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,215.46829991466382,胎架上打磨,finish,1.4780863158903188
12,N5_LARGE_BEVEL,LARGE_PART,True,215.46829991466382,Crane_胎架_to_人工坡口,start,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,218.46829991466382,Crane_胎架_to_人工坡口,finish,3.0
12,N5_LARGE_BEVEL,LARGE_PART,True,218.46829991466382,大部材人工坡口加工区,start,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,220.06366349038905,大部材人工坡口加工区,finish,1.5953635757252378
12,N5_LARGE_BEVEL,LARGE_PART,True,220.06366349038905,Crane_人工坡口_to_成品区,start,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,223.06366349038905,Crane_人工坡口_to_成品区,finish,3.0
12,N5_LARGE_BEVEL,LARGE_PART,True,223.06366349038905,大部材成品放置区,enter,0.0
12,N5_LARGE_BEVEL,LARGE_PART,True,223.06366349038905,大部材成品放置区,leave,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,211.9902135987735,N5切割机,start,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,222.15357728552124,N5切割机,finish,10.16336368674774
13,N5_LARGE_BEVEL,LARGE_PART,True,222.15357728552124,N5分拣,start,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,224.15357728552124,N5分拣,finish,2.0
13,N5_LARGE_BEVEL,LARGE_PART,True,224.15357728552124,胎架上打磨,start,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,225.03858573179616,胎架上打磨,finish,0.8850084462749258
13,N5_LARGE_BEVEL,LARGE_PART,True,225.03858573179616,Crane_胎架_to_人工坡口,start,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,228.03858573179616,Crane_胎架_to_人工坡口,finish,3.0
13,N5_LARGE_BEVEL,LARGE_PART,True,228.03858573179616,大部材人工坡口加工区,start,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,228.83082259436182,大部材人工坡口加工区,finish,0.7922368625656674
13,N5_LARGE_BEVEL,LARGE_PART,True,228.83082259436182,Crane_人工坡口_to_成品区,start,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,231.83082259436182,Crane_人工坡口_to_成品区,finish,3.0
13,N5_LARGE_BEVEL,LARGE_PART,True,231.83082259436182,大部材成品放置区,enter,0.0
13,N5_LARGE_BEVEL,LARGE_PART,True,231.83082259436182,大部材成品放置区,leave,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,200.80993306702163,N2切割机,start,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,227.44058473145333,N2切割机,finish,26.63065166443171
14,N2_LARGE_BEVEL,LARGE_PART,True,227.44058473145333,N2分拣,start,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,229.44058473145333,N2分拣,finish,2.0
14,N2_LARGE_BEVEL,LARGE_PART,True,229.44058473145333,胎架上打磨,start,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,230.0177012239981,胎架上打磨,finish,0.5771164925447759
14,N2_LARGE_BEVEL,LARGE_PART,True,230.0177012239981,Crane_胎架_to_人工坡口,start,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,233.0177012239981,Crane_胎架_to_人工坡口,finish,3.0
14,N2_LARGE_BEVEL,LARGE_PART,True,233.0177012239981,大部材人工坡口加工区,start,0.0
14,N2_LARGE_BEVEL,LARGE_PART,True,235.24999616922747,大部材人工坡口加工区,finish,2.232294945229376
14,N2_LARGE_BEVEL,LARGE_PART,True,235.24999616922747,Crane_人工坡口_to_成品区,start,0.0
