套料图名,分段号,切割机,切割序号,切割开始(min),切割完成(min),切割工时(min),原料吊运开始(min),原料空驶完成(min),原料吊运完成(min),原料吊运返回完成(min),工位开始(min),等待结束(min),工位处理时间(min),工位完工(min),工位,最低优先级
U02S-1336,DC12,N2,95,3278.212452207686,3323.398267695578,45.18581548789174,3263.664517341108,3266.664517341108,3269.664517341108,3269.664517341108,3269.664517341108,3278.212452207686,39.524245079365755,3362.9225127749437,0,3
U02S-1339,DC12,N2,96,3323.398267695578,3357.7631150737593,34.36484737818157,3283.9741813411074,3291.9741813411074,3294.9741813411074,3294.9741813411074,3294.9741813411074,3323.398267695578,4.93328743589791,3362.696402509657,1,3
U02A-1330,DC12,N2,97,3373.696402509657,3430.566186674441,56.869784164783724,3362.696402509657,3370.696402509657,3373.696402509657,3373.696402509657,3373.696402509657,3373.696402509657,5.0,3435.566186674441,0,4
U02A-1331,DC12,N5,98,3300.9741813411074,3357.648407275017,56.674225933909405,3294.9741813411074,3297.9741813411074,3300.9741813411074,3300.9741813411074,3300.9741813411074,3300.9741813411074,21.04799523464044,3378.696402509657,1,4
U02S-1337,DC12,N5,99,3357.648407275017,3400.8143124194635,43.16590514444671,3334.915329406343,3342.915329406343,3345.915329406343,3345.915329406343,3345.915329406343,3357.648407275017,4.303834666666717,3405.11814708613,0,4
U02B-1333,DC12,N2,100,3430.566186674441,3467.015270941866,36.44908426742531,3378.696402509657,3386.696402509657,3389.696402509657,3389.696402509657,3389.696402509657,3430.566186674441,8.036078769230699,3475.051349711097,1,4
U02B-1332,DC12,N5,101,3416.11814708613,3447.2951838245135,31.17703673838312,3405.11814708613,3413.11814708613,3416.11814708613,3416.11814708613,3416.11814708613,3416.11814708613,11.66990912820529,3458.965092952719,1,4
U02B-1334,DC12,N5,102,3447.2951838245135,3476.1494477203173,28.854263895803697,3416.11814708613,3424.11814708613,3427.11814708613,3427.11814708613,3427.11814708613,3447.2951838245135,5.0,3481.1494477203173,0,4
T63S-4091,STA238FC,N2,103,3467.015270941866,3488.691742046151,21.67647110428448,3440.566186674441,3448.566186674441,3451.566186674441,3451.566186674441,3451.566186674441,3467.015270941866,23.415743730159193,3512.10748577631,0,2
T63S-4092,STA238FC,N5,104,3476.1494477203173,3522.2847356687676,46.1352879484501,3458.965092952719,3466.965092952719,3469.965092952719,3469.965092952719,3469.965092952719,3476.1494477203173,37.53495087301644,3559.819686541784,1,2
T63S-4855,STA238FC,N2,105,3488.691742046151,3494.164440303862,5.472698257711152,3481.1494477203173,3484.1494477203173,3487.1494477203173,3487.1494477203173,3487.1494477203173,3488.691742046151,34.428477456574456,3528.5929177604366,1,3
T63S-4090,STA238FC,N5,106,3522.2847356687676,3541.018298120945,18.733562452177452,3487.1494477203173,3495.1494477203173,3498.1494477203173,3498.1494477203173,3498.1494477203173,3522.2847356687676,9.341419076923103,3550.359717197868,0,3
T63S-4084,STA238FC,N2,107,3512.10748577631,3531.2132204980053,19.10573472169513,3506.10748577631,3509.10748577631,3512.10748577631,3512.10748577631,3512.10748577631,3512.10748577631,6.2938296031748,3537.50705010118,0,3
T63S-4086,STA238FC,N2,108,3538.8750113610754,3572.8032147686927,33.9282034076175,3527.8750113610754,3535.8750113610754,3538.8750113610754,3538.8750113610754,3538.8750113610754,3538.8750113610754,12.339753846153599,3585.1429686148463,1,3
T63S-4087,STA238FC,N5,109,3556.359717197868,3580.105740024292,23.746022826424138,3550.359717197868,3553.359717197868,3556.359717197868,3556.359717197868,3556.359717197868,3556.359717197868,15.03722859055415,3595.1429686148463,0,3
